name,age,gender,course,year,attendance,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,backlog_count,event_participation,dropout_thought
Aditya Kulkarni,22,Female,BA,2nd Year,39.63,6.6,7.1,7.05,7.91,6.86,,Never,1
Akash Patel,22,Male,BSc CS,2nd Year,77.78,8.18,6.91,8.32,5.74,7.18,1.0,Regularly,0
Meera Chopra,19,Male,BSc IT,3rd Year,94.2,8.86,5.0,4.68,6.9,9.29,,Rarely,0
Meera Pandey,20,Male,BA,3rd Year,,6.49,7.18,5.16,6.91,,,Occasionally,0
Harsh Gupta,21,Male,BBA,3rd Year,63.43,7.61,8.17,8.67,9.34,7.02,1.0,Regularly,0
Nisha Sharma,18,Female,BSc CS,2nd Year,81.77,7.17,7.8,5.89,6.98,,2.0,Rarely,0
Rohan Reddy,20,Male,BSc CS,1st Year,93.44,7.95,6.31,6.23,8.99,8.18,1.0,Never,0
Varun Kulkarni,18,Female,BA,3rd Year,75.3,5.22,5.65,7.96,5.22,7.74,0.0,Regularly,0
Nisha Verma,22,Female,BCom,3rd Year,36.71,6.03,6.56,8.98,6.81,8.14,1.0,Occasionally,0
Meera Verma,21,Female,BCom,1st Year,,6.9,6.73,6.51,7.42,8.81,1.0,Regularly,0
Vikram Gupta,19,Female,BCom,1st Year,47.94,7.46,3.75,7.32,5.26,5.84,0.0,Occasionally,1
Aryan Gupta,18,Male,BSc IT,1st Year,77.29,8.14,8.41,5.04,6.94,,0.0,Never,0
Aryan Chopra,22,Male,BSc CS,2nd Year,58.81,7.22,5.44,7.8,6.56,8.05,0.0,Never,1
Neha Jain,19,Female,BA,1st Year,71.62,6.58,8.23,6.69,8.24,6.43,1.0,Rarely,0
Rohan Nair,20,Male,BBA,2nd Year,9.0,6.76,8.1,6.27,9.01,6.84,0.0,Never,0
Varun Malhotra,20,Female,BSc CS,2nd Year,53.86,0.93120641988844,7.84,8.53,7.6,6.36,2.0,Rarely,0
Sneha Desai,18,Female,BSc CS,1st Year,100.0,5.92,6.31,5.38,7.71,,1.0,Rarely,0
Anjali Mishra,18,Male,BSc IT,2nd Year,6.0,5.72,7.39,6.88,6.88,7.97,2.0,Regularly,0
Yash Kulkarni,18,Female,BSc CS,2nd Year,83.82,8.52,5.4,8.04,6.72,6.45,1.0,Rarely,0
Diya Mehta,22,Female,BSc IT,3rd Year,54.44,8.91,6.99,7.34,6.31,5.41,1.0,Never,1
Yash Pandey,19,Male,BA,1st Year,77.43,1.9820870617229787,7.6,,6.05,8.66,1.0,Regularly,0
Rohan Bansal,20,Female,BBA,1st Year,17.0,5.2,5.75,7.55,6.99,7.53,0.0,Never,0
Rahul Nair,18,Female,BA,1st Year,84.98,0.18791361696420328,6.53,4.68,5.91,5.5,0.0,Regularly,0
Karan Jain,21,Female,BSc IT,1st Year,69.62,8.37,5.22,7.42,9.66,6.79,,Never,0
Aditya Gupta,19,Female,BCom,2nd Year,96.26,10.0,8.42,,6.69,,1.0,Never,0
Shreya Tiwari,22,Female,BCom,1st Year,81.96,5.6,6.83,9.42,7.13,6.61,3.0,Occasionally,0
Sneha Gupta,18,Female,BSc CS,2nd Year,85.79,7.78,8.97,8.74,5.33,4.61,0.0,Regularly,0
Aarav Iyer,19,Male,BSc CS,1st Year,72.97,7.94,,6.37,9.35,7.38,1.0,Never,0
Anjali Saxena,21,Female,BA,3rd Year,81.51,8.01,5.92,5.83,5.61,,2.0,Never,0
Manav Tiwari,20,Female,BBA,2nd Year,,6.85,5.8,6.68,8.39,6.28,,Regularly,0
Ananya Mehta,20,Male,BSc IT,1st Year,63.41,6.21,7.2,6.5,7.85,7.28,2.0,Regularly,0
Aisha Sharma,18,Male,BBA,3rd Year,85.22,4.43,9.28,6.65,9.07,7.86,1.0,Occasionally,0
Kavya Desai,20,Male,BSc CS,2nd Year,73.59,4.62,5.95,,7.46,7.0,0.0,Never,1
Diya Shah,19,Female,BSc CS,1st Year,82.7,9.31,7.49,,5.29,5.91,3.0,Occasionally,0
Diya Jain,21,Female,BBA,2nd Year,82.6,0.4018125966032813,7.14,7.44,9.56,7.17,0.0,Regularly,0
Shreya Pandey,21,Male,BSc IT,2nd Year,55.35,7.58,,7.91,8.0,7.71,1.0,Never,1
Krishna Reddy,18,Male,BSc CS,3rd Year,58.69,5.86,8.64,,8.65,5.35,0.0,Never,1
Harsh Shah,22,Female,BSc CS,2nd Year,,7.15,7.67,6.79,8.13,7.54,1.0,Never,0
Akash Bansal,18,Female,BSc IT,3rd Year,9.0,1.2451456822713136,5.35,4.8,7.29,6.3,3.0,Regularly,0
Vivaan Desai,20,Female,BA,1st Year,65.16,7.84,5.22,,5.29,6.75,,Rarely,0
Harsh Shah,19,Male,BBA,3rd Year,,4.98,6.15,7.98,8.41,5.47,0.0,Rarely,0
Shreya Saxena,19,Female,BSc CS,1st Year,45.79,6.89,8.33,6.34,5.19,7.18,1.0,Rarely,0
Aisha Shah,21,Female,BBA,1st Year,63.41,8.07,8.09,9.36,6.17,6.23,1.0,Occasionally,0
Nisha Tiwari,18,Female,BSc IT,2nd Year,55.45,6.46,5.83,7.15,5.89,,,Never,1
Harsh Mishra,20,Female,BBA,1st Year,71.8,5.52,9.29,,6.15,9.27,2.0,Occasionally,0
Yash Saxena,22,Male,BBA,1st Year,75.7,6.28,6.14,7.48,6.56,9.66,3.0,Occasionally,0
Aisha Singh,19,Female,BSc CS,2nd Year,100.0,8.31,4.01,7.39,6.79,8.48,1.0,Never,0
Manav Joshi,19,Male,BA,1st Year,72.42,5.87,7.5,6.96,5.94,9.03,0.0,Regularly,0
Pooja Malhotra,19,Female,BSc IT,1st Year,77.15,8.04,6.75,7.57,5.83,6.54,1.0,Regularly,0
Arjun Reddy,18,Female,BSc CS,3rd Year,67.77,7.61,7.91,6.13,7.96,5.91,,Occasionally,0
Karan Agarwal,22,Male,BBA,2nd Year,74.32,0.6981842251203159,4.32,7.9,5.08,6.49,,Rarely,0
Pooja Verma,18,Female,BSc IT,3rd Year,,7.18,8.85,8.16,7.62,6.41,2.0,Regularly,0
Krishna Kulkarni,22,Female,BSc CS,1st Year,77.49,5.61,7.37,,7.39,,0.0,Regularly,0
Aditya Bansal,20,Male,BSc IT,3rd Year,96.91,7.31,8.02,5.47,7.82,5.03,1.0,Regularly,0
Meera Nair,22,Male,BCom,3rd Year,75.41,6.18,6.57,6.53,6.91,6.61,1.0,Never,0
Akash Jain,20,Male,BSc IT,3rd Year,85.72,6.92,7.52,8.59,6.36,7.02,1.0,Rarely,0
Nisha Mehta,20,Male,BSc IT,2nd Year,81.91,1.1662928685635001,6.8,5.41,6.4,7.91,1.0,Never,0
Aarav Joshi,18,Female,BCom,2nd Year,95.53,9.32,6.82,7.53,7.2,5.42,,Occasionally,0
Ishaan Malhotra,20,Female,BBA,2nd Year,71.68,8.54,6.8,5.85,5.15,,0.0,Occasionally,0
Diya Bansal,18,Female,BSc IT,1st Year,81.7,4.85,7.56,5.65,8.13,9.58,0.0,Never,0
Harsh Desai,18,Female,BA,3rd Year,71.28,7.57,7.3,6.11,6.66,7.42,2.0,Rarely,0
Vivaan Kulkarni,19,Male,BSc CS,3rd Year,5.0,5.27,5.98,9.35,6.05,5.57,0.0,Regularly,0
Ishaan Reddy,20,Female,BBA,1st Year,72.1,5.76,7.85,8.16,7.36,,2.0,Never,0
Krishna Iyer,20,Male,BSc IT,3rd Year,,6.81,7.31,6.65,6.65,7.51,0.0,Regularly,0
Yash Desai,21,Female,BA,2nd Year,66.53,7.35,7.61,6.0,8.79,6.71,0.0,Rarely,0
Pooja Sharma,18,Female,BA,3rd Year,79.63,7.47,6.03,7.17,5.87,5.74,1.0,Occasionally,0
Aryan Kulkarni,19,Male,BA,3rd Year,70.46,5.03,6.99,7.81,7.39,5.27,1.0,Never,0
Pooja Khan,20,Female,BSc IT,2nd Year,85.51,7.15,5.69,5.28,7.13,6.35,2.0,Regularly,0
Aditya Agarwal,19,Female,BBA,3rd Year,16.0,5.2,6.34,5.76,6.66,6.58,1.0,Occasionally,0
Yash Kapoor,18,Male,BA,3rd Year,52.12,7.66,6.06,7.14,6.57,8.01,0.0,Rarely,0
Nisha Khan,20,Male,BSc CS,1st Year,70.73,1.8710484435139167,8.14,,6.07,8.54,2.0,Rarely,0
Kavya Chopra,18,Female,BA,1st Year,83.45,6.14,,5.79,7.21,4.38,1.0,Regularly,0
Simran Malhotra,22,Female,BSc CS,1st Year,75.01,8.06,8.07,5.78,6.76,4.24,,Regularly,0
Shreya Chopra,19,Male,BBA,2nd Year,,5.95,6.22,6.29,6.57,6.49,0.0,Occasionally,0
Riya Nair,21,Female,BCom,3rd Year,77.52,5.16,6.29,8.5,7.35,7.4,1.0,Occasionally,0
Vikram Bansal,22,Male,BSc CS,2nd Year,75.12,6.99,5.65,5.26,6.89,6.72,1.0,Occasionally,0
Simran Kulkarni,18,Male,BSc IT,3rd Year,73.75,8.32,4.61,8.24,8.05,5.69,0.0,Never,0
Harsh Gupta,19,Male,BSc CS,2nd Year,51.57,7.33,6.88,9.43,6.6,6.07,,Occasionally,0
Varun Kapoor,19,Female,BSc CS,2nd Year,69.13,7.27,7.52,,6.63,6.64,1.0,Never,0
Aryan Malhotra,19,Female,BBA,2nd Year,97.01,6.04,,7.9,7.94,,2.0,Never,0
Harsh Singh,22,Male,BA,1st Year,60.42,7.52,8.9,5.78,6.15,7.22,1.0,Never,1
Anjali Mehta,22,Male,BSc IT,2nd Year,3.0,7.59,9.01,7.67,7.48,7.29,0.0,Never,0
Aditya Jain,20,Male,BA,2nd Year,,0.5326919766750438,7.51,6.85,6.6,7.26,5.0,Regularly,0
Harsh Patel,19,Male,BCom,3rd Year,72.89,7.02,8.57,8.5,5.8,7.54,0.0,Rarely,0
Aditya Bansal,21,Male,BSc CS,2nd Year,64.26,1.5818551488622687,8.93,8.44,6.45,4.85,0.0,Rarely,0
Simran Chopra,18,Female,BBA,1st Year,57.22,7.26,8.05,5.71,8.04,5.89,,Occasionally,0
Diya Pandey,18,Female,BSc CS,2nd Year,67.85,9.15,4.67,7.72,7.21,7.79,0.0,Rarely,0
Meera Singh,20,Female,BSc CS,1st Year,78.2,6.12,6.61,8.0,9.46,7.91,2.0,Rarely,0
Arjun Verma,19,Female,BBA,3rd Year,68.37,7.42,8.06,,7.17,8.98,1.0,Rarely,0
Shreya Reddy,20,Female,BBA,3rd Year,48.93,6.4,7.12,5.56,8.71,9.34,,Occasionally,0
Ananya Bansal,22,Female,BBA,3rd Year,,6.6,4.57,6.6,5.66,6.16,4.0,Never,1
Diya Jain,18,Female,BSc CS,3rd Year,,6.39,5.67,7.9,7.15,4.16,2.0,Never,0
Vikram Joshi,19,Female,BCom,3rd Year,4.0,5.42,8.14,6.95,7.52,7.4,0.0,Regularly,0
Shreya Jain,19,Female,BSc CS,1st Year,54.6,6.74,5.85,6.94,7.83,,0.0,Regularly,0
Manav Agarwal,19,Male,BA,1st Year,100.0,6.05,7.56,6.29,6.83,8.74,1.0,Occasionally,0
Krishna Pandey,21,Male,BBA,3rd Year,55.33,4.77,6.89,8.51,6.96,7.31,1.0,Regularly,0
Karan Mishra,19,Male,BSc CS,2nd Year,81.18,7.37,8.48,7.89,7.52,6.81,0.0,Occasionally,0
Kavya Saxena,21,Female,BSc CS,3rd Year,81.33,1.5987475332620662,7.7,6.68,8.39,8.63,1.0,Rarely,0
Aryan Pandey,21,Male,BBA,1st Year,84.29,7.23,7.33,5.6,7.16,8.2,1.0,Rarely,0
Neha Singh,21,Female,BSc CS,3rd Year,72.69,7.38,5.7,8.52,3.66,6.9,0.0,Rarely,0
Vikram Malhotra,21,Male,BSc CS,1st Year,80.3,7.76,7.01,8.07,8.82,5.49,1.0,Occasionally,0
Yash Mehta,19,Male,BCom,1st Year,,5.07,7.12,7.51,8.19,6.39,0.0,Occasionally,0
Manav Desai,21,Male,BSc CS,3rd Year,62.5,9.02,6.59,10.0,7.03,5.84,1.0,Rarely,0
Sneha Sharma,21,Male,BCom,2nd Year,3.0,6.7,8.07,5.02,5.24,5.01,1.0,Regularly,0
Tanvi Mehta,18,Female,BCom,2nd Year,57.72,6.43,9.05,5.52,7.47,9.11,0.0,Never,1
Karan Verma,19,Male,BSc IT,3rd Year,79.12,7.18,8.48,7.66,6.42,6.34,1.0,Occasionally,0
Akash Bansal,21,Female,BSc CS,2nd Year,88.65,8.19,8.31,9.16,8.4,7.79,,Regularly,0
Tanvi Kulkarni,19,Female,BSc CS,2nd Year,82.93,6.38,,7.82,5.64,6.1,2.0,Regularly,0
Harsh Khan,21,Male,BSc CS,2nd Year,57.44,6.67,7.46,7.4,6.14,8.67,2.0,Regularly,0
Kavya Agarwal,22,Male,BCom,3rd Year,71.5,6.89,6.61,7.0,6.27,5.94,1.0,Never,0
Shreya Gupta,22,Male,BSc IT,2nd Year,96.85,8.59,7.88,7.25,7.72,6.93,0.0,Occasionally,0
Kavya Agarwal,22,Female,BA,2nd Year,58.82,0.3431242537725505,4.99,5.98,6.97,7.39,1.0,Regularly,0
Aarav Kulkarni,18,Female,BSc IT,1st Year,71.61,7.02,7.7,4.83,8.2,6.51,0.0,Regularly,0
Varun Malhotra,21,Female,BBA,2nd Year,94.45,6.12,6.82,7.64,6.67,8.17,0.0,Occasionally,0
Yash Verma,22,Male,BA,3rd Year,72.76,6.92,5.54,7.78,7.05,7.2,1.0,Regularly,0
Manav Gupta,19,Female,BSc CS,1st Year,80.69,0.5404601002048957,6.13,5.48,8.37,,,Rarely,0
Neha Kapoor,22,Female,BCom,3rd Year,93.17,0.49419593852761534,3.91,7.53,6.95,8.62,1.0,Rarely,0
Shreya Malhotra,20,Male,BCom,2nd Year,,8.32,5.37,6.06,5.67,7.35,0.0,Occasionally,0
Anjali Tiwari,22,Female,BSc CS,3rd Year,51.76,4.58,8.59,7.11,7.47,5.96,1.0,Occasionally,0
Aarav Tiwari,18,Female,BSc CS,1st Year,63.72,0.005745126754121088,6.66,7.53,7.07,6.13,1.0,Occasionally,0
Harsh Agarwal,22,Female,BBA,3rd Year,81.93,5.95,5.73,8.53,8.26,8.24,1.0,Regularly,0
Arjun Agarwal,21,Male,BBA,3rd Year,16.0,7.0,6.03,6.55,6.89,6.11,0.0,Regularly,0
Pooja Iyer,18,Female,BBA,1st Year,67.39,6.02,7.98,6.66,7.13,6.6,1.0,Regularly,0
Karan Kulkarni,20,Female,BSc IT,2nd Year,78.27,0.0032869707000862114,8.61,7.13,6.3,8.76,,Regularly,0
Riya Jain,20,Male,BCom,3rd Year,82.54,6.04,4.83,4.39,7.87,,2.0,Rarely,0
Aisha Gupta,21,Female,BSc IT,1st Year,82.59,7.16,7.89,4.92,7.16,7.48,1.0,Never,0
Simran Verma,20,Female,BBA,3rd Year,4.0,6.78,,7.95,7.1,6.13,1.0,Occasionally,0
Aarav Kapoor,21,Female,BSc CS,2nd Year,8.0,9.81,7.16,8.27,7.97,6.96,1.0,Never,0
Priya Agarwal,20,Male,BA,3rd Year,66.41,6.22,,,7.67,7.82,2.0,Occasionally,0
Arjun Pandey,18,Male,BSc CS,1st Year,3.0,6.42,9.09,5.83,5.39,8.83,2.0,Rarely,0
Riya Bansal,21,Female,BSc IT,3rd Year,18.0,7.29,9.6,5.92,6.98,6.55,0.0,Regularly,0
Rahul Mishra,22,Female,BSc CS,2nd Year,78.26,7.48,6.8,6.14,7.0,6.83,0.0,Regularly,0
Tanvi Desai,20,Female,BCom,1st Year,64.61,5.75,5.57,6.44,7.35,9.31,1.0,Never,1
Akash Nair,18,Male,BSc IT,1st Year,90.44,6.55,6.39,6.1,6.85,6.49,1.0,Rarely,0
Harsh Agarwal,20,Female,BCom,1st Year,100.0,8.76,8.58,6.41,8.67,8.13,1.0,Never,0
Aisha Reddy,20,Male,BA,1st Year,,7.67,6.85,5.37,6.9,8.19,,Occasionally,0
Neha Gupta,22,Male,BSc IT,1st Year,55.66,9.1,7.76,5.6,7.99,6.14,0.0,Rarely,0
Manav Gupta,20,Male,BSc CS,2nd Year,100.0,6.27,9.09,6.93,5.01,7.58,0.0,Never,0
Vivaan Pandey,20,Female,BCom,1st Year,100.0,6.88,7.67,6.46,7.44,7.4,2.0,Regularly,0
Varun Joshi,19,Female,BSc CS,2nd Year,95.36,9.03,6.57,7.55,6.34,6.14,3.0,Occasionally,0
Arjun Tiwari,19,Female,BSc CS,3rd Year,96.68,6.42,9.27,6.4,7.02,7.75,2.0,Never,0
Karan Gupta,19,Male,BSc CS,2nd Year,1.0,7.3,5.91,8.57,4.96,7.94,3.0,Rarely,0
Arjun Mehta,19,Male,BBA,1st Year,92.28,7.45,6.55,7.38,7.04,6.47,1.0,Rarely,0
Neha Gupta,20,Male,BSc CS,3rd Year,94.73,9.73,9.19,6.91,8.27,6.18,0.0,Regularly,0
Yash Iyer,18,Female,BSc CS,3rd Year,2.0,5.78,5.77,6.85,5.26,5.24,2.0,Never,1
Riya Tiwari,19,Male,BBA,2nd Year,68.52,9.93,5.99,8.42,8.03,6.98,2.0,Never,0
Neha Tiwari,20,Male,BCom,3rd Year,59.88,5.8,5.22,8.62,7.74,7.94,0.0,Regularly,0
Anjali Bansal,18,Female,BA,1st Year,75.4,0.8725984829795965,8.79,5.89,6.65,7.79,1.0,Regularly,0
Rohan Sharma,19,Male,BA,1st Year,65.67,7.17,8.51,8.1,7.05,7.16,1.0,Occasionally,0
Rahul Nair,18,Female,BBA,3rd Year,,7.32,6.18,5.38,6.91,9.02,0.0,Never,0
Sneha Joshi,22,Male,BSc CS,1st Year,64.19,8.68,7.16,7.17,5.21,,3.0,Occasionally,1
Manav Pandey,19,Female,BA,3rd Year,,6.89,,5.52,5.94,7.67,0.0,Rarely,0
Manav Pandey,22,Male,BSc IT,2nd Year,6.0,8.12,7.33,7.12,7.65,5.8,0.0,Rarely,0
Nisha Chopra,19,Female,BSc CS,3rd Year,68.77,6.75,7.08,4.64,6.17,7.16,1.0,Occasionally,0
Krishna Joshi,18,Male,BBA,2nd Year,77.09,7.24,5.47,7.03,7.82,,,Occasionally,0
Aisha Khan,20,Male,BSc CS,2nd Year,67.9,6.78,8.61,7.11,7.16,5.26,0.0,Occasionally,0
Varun Saxena,22,Female,BA,3rd Year,59.25,6.68,7.59,7.25,7.36,6.63,1.0,Rarely,0
Nisha Tiwari,21,Female,BBA,2nd Year,91.46,1.6595253439145365,6.78,6.22,7.09,6.87,,Occasionally,0
Rohan Kulkarni,18,Male,BBA,1st Year,90.22,7.19,7.08,6.35,7.99,4.76,0.0,Regularly,0
Riya Saxena,19,Male,BBA,3rd Year,88.58,6.7,9.19,7.1,7.09,6.3,0.0,Occasionally,0
Kavya Shah,20,Female,BBA,1st Year,50.37,7.85,7.12,6.51,7.45,8.91,4.0,Never,1
Sneha Sharma,22,Female,BSc CS,1st Year,16.0,5.45,8.33,6.29,7.43,,0.0,Rarely,0
Vivaan Agarwal,19,Male,BSc IT,2nd Year,,0.06533774839880513,6.78,6.49,7.86,6.79,,Never,0
Aisha Khan,18,Female,BSc CS,1st Year,,4.95,7.34,8.52,7.02,6.32,0.0,Occasionally,0
Aisha Chopra,20,Male,BSc IT,2nd Year,19.0,1.408203813351455,7.56,8.09,8.13,7.91,0.0,Occasionally,0
Nisha Agarwal,20,Male,BSc IT,1st Year,2.0,6.39,,6.44,8.18,5.95,1.0,Regularly,0
Sneha Malhotra,19,Male,BSc CS,3rd Year,67.43,7.05,8.28,6.58,4.3,6.77,2.0,Occasionally,0
Vikram Khan,22,Male,BCom,1st Year,93.84,7.67,7.45,7.78,4.89,7.23,2.0,Rarely,0
Anjali Joshi,21,Female,BCom,3rd Year,62.54,7.93,,8.21,7.6,7.43,,Occasionally,0
Neha Saxena,20,Male,BSc CS,1st Year,,5.82,6.32,7.04,6.97,8.57,0.0,Occasionally,0
Aisha Kapoor,21,Female,BCom,2nd Year,17.0,7.5,6.84,,7.94,,1.0,Never,0
Kavya Verma,20,Male,BA,2nd Year,80.44,7.14,5.66,6.24,8.74,9.85,1.0,Occasionally,0
Tanvi Joshi,19,Male,BCom,1st Year,100.0,7.2,7.4,5.91,7.31,6.25,,Never,0
Meera Jain,18,Male,BBA,3rd Year,64.26,7.71,6.11,,8.53,7.52,1.0,Regularly,0
Priya Bansal,18,Female,BA,2nd Year,77.57,1.3155503056752178,7.66,9.12,7.42,,1.0,Never,0
Anjali Singh,22,Female,BCom,3rd Year,84.84,5.82,5.98,,5.79,7.53,,Never,1
Akash Shah,22,Female,BA,2nd Year,47.78,1.7851938897467539,7.37,7.85,7.37,8.96,3.0,Regularly,1
Meera Joshi,21,Male,BBA,1st Year,82.65,7.91,8.29,6.41,4.75,7.46,1.0,Never,0
Meera Chopra,21,Female,BBA,3rd Year,83.3,7.79,7.75,,4.99,7.17,0.0,Occasionally,0
Simran Malhotra,19,Male,BSc IT,1st Year,73.22,8.7,7.0,9.67,5.85,7.42,0.0,Rarely,0
Shreya Bansal,21,Female,BSc IT,3rd Year,64.33,5.98,9.65,6.7,6.16,7.0,0.0,Regularly,0
Anjali Bansal,20,Female,BBA,2nd Year,58.16,9.0,6.71,6.43,4.92,7.41,0.0,Never,0
Neha Desai,18,Female,BBA,2nd Year,76.59,7.56,6.35,5.77,8.42,7.85,1.0,Rarely,0
Vikram Sharma,18,Male,BBA,1st Year,71.21,7.13,6.78,6.9,6.82,5.83,1.0,Rarely,0
Arjun Nair,22,Male,BCom,3rd Year,58.65,5.79,6.56,3.3,7.48,6.23,2.0,Regularly,1
Siddharth Joshi,18,Male,BSc CS,1st Year,100.0,7.92,7.95,7.2,6.37,7.91,1.0,Rarely,0
Aditya Agarwal,19,Male,BCom,1st Year,64.45,6.55,4.24,7.73,5.78,,0.0,Rarely,0
Rahul Chopra,19,Female,BSc IT,3rd Year,,5.97,6.27,4.5,6.65,,0.0,Occasionally,0
Rahul Sharma,19,Female,BCom,2nd Year,76.14,1.775899353019264,7.6,4.79,5.48,7.07,,Never,0
Aryan Pandey,21,Male,BBA,3rd Year,59.49,6.84,5.83,,6.81,8.26,0.0,Occasionally,0
Aryan Joshi,19,Male,BSc IT,2nd Year,62.99,7.28,,8.0,7.26,,2.0,Occasionally,0
Anjali Jain,20,Female,BCom,1st Year,81.45,9.04,5.0,7.21,6.51,6.43,1.0,Rarely,0
Aisha Desai,21,Female,BSc IT,2nd Year,19.0,7.43,5.53,4.79,6.02,8.73,0.0,Never,1
Vivaan Nair,19,Male,BA,1st Year,83.98,7.89,6.29,8.67,6.24,8.69,1.0,Rarely,0
Aarav Shah,21,Female,BCom,1st Year,48.16,8.37,7.35,4.85,8.46,6.74,0.0,Never,1
Neha Mishra,22,Female,BA,2nd Year,89.68,8.01,,6.81,5.91,5.94,1.0,Rarely,0
Vivaan Pandey,19,Male,BSc IT,1st Year,,1.0902165381184208,7.73,5.31,6.81,5.02,0.0,Rarely,1
Aryan Iyer,19,Male,BBA,1st Year,,7.7,8.87,4.37,7.55,6.38,0.0,Never,0
Aisha Shah,21,Male,BCom,3rd Year,50.56,5.78,9.14,8.76,9.73,5.68,1.0,Never,1
Manav Gupta,22,Male,BSc CS,3rd Year,75.07,6.41,7.27,8.65,8.04,6.16,,Occasionally,0
Aditya Saxena,22,Female,BSc CS,1st Year,97.07,6.02,6.23,8.19,7.79,6.55,,Occasionally,0
Arjun Iyer,18,Female,BSc IT,1st Year,70.84,10.0,5.69,7.58,4.34,9.18,1.0,Rarely,0
Arjun Kulkarni,20,Male,BCom,3rd Year,76.78,8.12,9.36,7.03,6.98,7.66,4.0,Regularly,0
Priya Reddy,21,Female,BBA,1st Year,91.7,6.46,5.33,8.48,5.94,6.52,0.0,Regularly,0
Ananya Agarwal,19,Female,BBA,3rd Year,66.2,8.45,6.2,6.46,9.77,6.16,4.0,Regularly,0
Vikram Kapoor,18,Male,BSc IT,2nd Year,0.0,5.42,8.23,7.99,7.84,8.34,,Never,0
Varun Singh,19,Female,BA,1st Year,74.6,7.69,9.8,5.28,5.15,5.66,1.0,Never,0
Siddharth Kapoor,22,Male,BSc IT,2nd Year,94.63,5.39,7.46,7.75,7.06,4.59,0.0,Regularly,0
Aryan Tiwari,20,Male,BA,2nd Year,77.83,6.49,7.11,6.96,5.99,9.02,2.0,Never,0
Anjali Kulkarni,19,Male,BSc CS,2nd Year,40.7,3.98,8.28,6.17,6.4,9.27,1.0,Never,1
Pooja Saxena,19,Female,BBA,3rd Year,,7.36,4.62,6.84,7.68,6.8,0.0,Occasionally,0
Harsh Joshi,18,Male,BA,3rd Year,14.0,0.8796305167756129,7.5,6.14,7.5,6.87,0.0,Never,1
Anjali Iyer,22,Male,BA,1st Year,7.0,5.66,7.08,6.24,5.8,4.92,3.0,Never,1
Aditya Joshi,19,Male,BCom,3rd Year,68.97,7.89,8.78,3.87,7.13,4.92,1.0,Rarely,0
Arjun Saxena,18,Male,BBA,2nd Year,74.47,0.638013075096461,6.76,7.22,6.15,7.07,1.0,Regularly,0
Simran Gupta,18,Male,BA,2nd Year,54.41,7.9,7.9,5.2,5.43,4.5,0.0,Never,1
Shreya Singh,19,Female,BSc IT,3rd Year,59.69,1.4191300139088814,6.56,8.19,7.79,7.73,4.0,Regularly,1
Anjali Sharma,18,Male,BBA,2nd Year,79.51,0.49705748944072203,7.39,8.75,6.98,7.23,2.0,Rarely,0
Aryan Kapoor,19,Female,BSc CS,1st Year,92.06,4.23,7.68,6.65,6.96,7.19,2.0,Rarely,0
Karan Saxena,20,Male,BCom,3rd Year,,8.82,7.86,7.35,7.8,7.81,3.0,Never,1
Akash Kulkarni,19,Male,BSc CS,3rd Year,71.89,7.01,9.11,6.02,6.67,5.93,0.0,Occasionally,0
Shreya Mehta,21,Female,BCom,1st Year,84.08,6.49,10.0,6.92,8.35,6.42,2.0,Occasionally,0
Vivaan Tiwari,19,Male,BSc IT,2nd Year,81.76,6.94,6.73,6.94,6.04,5.22,,Regularly,0
Aryan Singh,20,Male,BSc CS,3rd Year,64.86,8.59,5.97,,8.95,4.66,1.0,Rarely,0
Diya Kulkarni,19,Female,BSc IT,1st Year,69.0,8.07,5.73,,7.13,5.5,1.0,Regularly,0
Meera Kulkarni,18,Male,BA,3rd Year,64.95,9.53,6.59,6.96,6.94,5.43,1.0,Regularly,0
Vikram Saxena,22,Female,BBA,1st Year,79.67,5.84,6.55,6.25,8.05,6.14,0.0,Regularly,0
Krishna Iyer,19,Male,BSc IT,2nd Year,,6.87,7.32,6.72,8.25,7.13,0.0,Occasionally,0
Aisha Gupta,19,Male,BBA,1st Year,91.6,8.22,8.21,7.21,5.83,9.18,0.0,Regularly,0
Nisha Kapoor,20,Male,BSc IT,1st Year,11.0,4.82,7.89,8.18,7.28,,1.0,Occasionally,0
Priya Verma,21,Female,BA,1st Year,86.81,7.35,,6.43,9.5,7.06,0.0,Rarely,0
Tanvi Agarwal,22,Male,BA,1st Year,81.04,6.92,,,7.13,8.33,0.0,Never,0
Neha Patel,18,Male,BSc IT,1st Year,56.12,6.58,7.66,,8.68,6.55,2.0,Rarely,0
Tanvi Singh,20,Male,BBA,3rd Year,68.81,9.86,,7.45,9.54,6.67,1.0,Rarely,0
Aarav Iyer,21,Male,BBA,1st Year,66.31,6.59,6.92,8.11,7.54,6.5,1.0,Regularly,0
Siddharth Khan,21,Female,BSc CS,1st Year,1.0,6.1,7.74,4.95,5.84,6.74,0.0,Occasionally,0
Harsh Chopra,18,Female,BSc CS,3rd Year,97.28,7.87,7.63,7.28,8.42,6.95,1.0,Occasionally,0
Rahul Patel,20,Female,BBA,3rd Year,68.08,6.66,9.46,5.7,7.38,5.18,1.0,Occasionally,0
Nisha Singh,18,Female,BBA,1st Year,16.0,0.39535062279038047,6.06,6.62,6.94,6.06,0.0,Rarely,0
